var_x,delta var_x,var_y,delta var_y,var_z,delta var_z,class
0.022961823,-0.003228376,0.009112795,0.000586976,0.006001852,6.23667E-05,none
0.018768603,-0.00419322,0.008991732,-0.000121063,0.006585168,0.000583316,none
0.014146156,-0.004622447,0.00742524,-0.001566491,0.006676886,9.17185E-05,none
0.011724875,-0.002421282,0.007084061,-0.000341179,0.006526474,-0.000150412,none
0.009919919,-0.001804955,0.004882904,-0.002201158,0.003536564,-0.002989911,none
0.004912267,-0.005007652,0.004710479,-0.000172425,0.002711122,-0.000825442,none
0.004765523,-0.000146744,0.004736159,2.56797E-05,0.002711122,0,none
0.002681753,-0.00208377,0.004196875,-0.000539284,0.002711122,0,none
0.002700096,1.83428E-05,0.004123503,-7.33717E-05,0.003096332,0.00038521,none
0.002828497,0.000128401,0.003316412,-0.000807091,0.002916566,-0.000179766,none
0.002828497,0,0.003151324,-0.000165088,0.003022955,0.000106389,none
0.002729445,-9.90526E-05,0.002934875,-0.000216448,0.002479996,-0.000542958,none
0.002124124,-0.00060532,0.002857836,-7.70399E-05,0.00227088,-0.000209116,none
0.002039746,-8.4378E-05,0.002626713,-0.000231123,0.002641409,0.000370529,none
0.002039746,0,0.002564347,-6.23655E-05,0.002564369,-7.70401E-05,none
0.001801287,-0.000238459,0.002333224,-0.000231123,0.002494667,-6.97026E-05,none
0.001746258,-5.50292E-05,0.001746247,-0.000586977,0.002681771,0.000187105,none
0.001683891,-6.23664E-05,0.001654533,-9.17141E-05,0.002626743,-5.50285E-05,none
0.001614188,-6.97036E-05,0.001595836,-5.8697E-05,0.002626743,0,none
0.001614188,0,0.001595836,0,0.002681771,5.50285E-05,none
0.001614188,0,0.000792413,-0.000803424,0.002729463,4.76914E-05,none
0.001683891,6.97035E-05,0.000792413,0,0.002476323,-0.00025314,none
0.001599513,-8.43781E-05,0.000660344,-0.000132069,0.002215846,-0.000260477,none
0.002124125,0.000524611,0.000803418,0.000143074,0.00315501,0.000939165,none
0.002039747,-8.43781E-05,0.000950163,0.000146745,0.003004594,-0.000150417,none
0.002270869,0.000231123,0.000953832,3.66872E-06,0.003151341,0.000146747,none
0.002270869,0,0.001096908,0.000143076,0.002993592,-0.000157749,none
0.002435957,0.000165088,0.001096908,0,0.003004599,1.10063E-05,none
0.003008261,0.000572304,0.001096908,0,0.002876194,-0.000128405,none
0.002846842,-0.000161419,0.000953832,-0.000143076,0.00309631,0.000220116,none
0.003210034,0.000363192,0.000920816,-3.30155E-05,0.002876194,-0.000220116,none
0.003066959,-0.000143076,0.001096908,0.000176092,0.002916549,4.03552E-05,none
0.003004592,-6.23664E-05,0.001085902,-1.10059E-05,0.002681759,-0.00023479,none
0.003562221,0.000557629,0.001247319,0.000161417,0.002362588,-0.000319171,none
0.003609913,4.7692E-05,0.001247319,0,0.002362588,0,none
0.003268732,-0.000341181,0.001379388,0.000132069,0.002535011,0.000172423,none
0.003140331,-0.000128401,0.001482108,0.00010272,0.002568025,3.30136E-05,none
0.003151336,1.10056E-05,0.001482108,0,0.002568025,0,none
0.002993586,-0.00015775,0.00155548,7.33718E-05,0.002564357,-3.66799E-06,none
0.002916545,-7.7041E-05,0.001654532,9.90515E-05,0.002681752,0.000117395,none
0.00287619,-4.03547E-05,0.001654532,0,0.002681752,0,none
0.002347911,-0.00052828,0.001702223,4.76911E-05,0.002681752,0,none
0.002039747,-0.000308163,0.001702223,0,0.002564357,-0.000117395,none
0.001760933,-0.000278814,0.001628851,-7.33718E-05,0.001595843,-0.000968513,none
0.001507798,-0.000253134,0.001449089,-0.000179762,0.001555489,-4.03538E-05,none
0.002069096,0.000561297,0.001449089,0,0.001555489,0,none
0.001683891,-0.000385204,0.001214298,-0.000234791,0.001595843,4.03538E-05,none
0.001830636,0.000146744,0.001214298,0,0.001702232,0.000106389,none
0.001830636,0,0.00115927,-5.50284E-05,0.001173949,-0.000528283,none
0.001775607,-5.50291E-05,0.001096904,-6.23655E-05,0.001096909,-7.70401E-05,none
0.002142468,0.000366861,0.000803416,-0.000293488,0.001027206,-6.97026E-05,none
0.002186491,4.40234E-05,0.000733713,-6.97027E-05,0.001306024,0.000278818,none
0.002186491,-1.91536E-11,0.000733713,0,0.001507802,0.000201778,none
0.002186491,0,0.000719039,-1.46743E-05,0.001555493,4.76908E-05,none
0.002142468,-4.40232E-05,0.000719039,0,0.001555493,0,none
0.00224152,9.90525E-05,0.000627325,-9.17141E-05,0.001449104,-0.000106389,none
0.00197738,-0.00026414,0.000528273,-9.90513E-05,0.001361057,-8.80467E-05,none
0.002094776,0.000117395,0.000528273,8.67362E-19,0.001361057,0,none
0.001654543,-0.000440233,0.000421885,-0.000106388,0.001379399,1.83423E-05,none
0.001848979,0.000194436,0.000333839,-8.80456E-05,0.00124733,-0.00013207,none
0.000627331,2.56802E-05,0.000862137,-3.30184E-05,0.001262,-9.90518E-05,none
0.000803424,0.000176093,0.001159291,0.000297154,0.001302355,4.03548E-05,none
0.000803424,0,0.001173964,1.46727E-05,0.001302355,0,none
0.000807093,3.6686E-06,0.001361059,0.000187095,0.001379396,7.70417E-05,none
0.000803424,-3.6686E-06,0.001302359,-5.87003E-05,0.001379396,0,none
0.000645674,-0.00015775,0.00092082,-0.000381539,0.001085911,-0.000293485,none
0.00065668,1.10058E-05,0.00100887,8.80496E-05,0.001085911,0,none
0.000660349,3.6686E-06,0.00100887,0,0.001067568,-1.83431E-05,none
0.000660349,0,0.00100887,0,0.001232655,0.000165086,none
0.000660349,0,0.00089514,-0.00011373,0.001335376,0.000102721,none
0.00049893,-0.000161419,0.00092082,2.56803E-05,0.001302358,-3.30177E-05,none
0.000480587,-1.8343E-05,0.00092082,0,0.001067568,-0.00023479,none
0.00065668,0.000176093,0.00089514,-2.56803E-05,0.00111526,4.76922E-05,none
0.000660349,3.6686E-06,0.00092082,2.56803E-05,0.001390405,0.000275145,none
0.00065668,-3.6686E-06,0.00092082,0,0.001452772,6.23667E-05,none
0.000807093,0.000150413,0.000792416,-0.000128405,0.001390405,-6.23667E-05,none
0.000807093,0,0.000792416,0,0.001361057,-2.93486E-05,none
0.000803424,-3.6686E-06,0.000792416,0,0.001361057,0,none
0.000792418,-1.10058E-05,0.000792416,0,0.001408749,4.76922E-05,none
0.000803424,1.10058E-05,0.000792416,0,0.001302359,-0.00010639,none
0.000792418,-1.10058E-05,0.000803421,1.10059E-05,0.001302359,0,none
0.000601651,-0.000190767,0.00062733,-0.000176092,0.001302359,0,none
0.000675023,7.33721E-05,0.00071538,8.805E-05,0.001302359,0,none
0.000719046,4.40232E-05,0.000480591,-0.000234789,0.001188632,-0.000113727,none
0.000719046,0,0.000425562,-5.50289E-05,0.001155614,-3.30177E-05,none
0.000719046,0,0.000480591,5.50289E-05,0.001155614,0,none
0.000719046,0,0.00042189,-5.87011E-05,0.001214312,5.86975E-05,none
0.000803424,8.43779E-05,0.000454907,3.30173E-05,0.001262004,4.76922E-05,none
0.000880465,7.70407E-05,0.000454907,0,0.001096918,-0.000165086,none
0.000880465,0,0.000480587,2.56802E-05,0.00101254,-8.43782E-05,none
0.000880465,0,0.000454907,-2.56802E-05,0.00101254,0,none
0.000803424,-7.70407E-05,0.000454907,0,0.001096918,8.43782E-05,none
0.000733721,-6.97035E-05,0.000480587,2.56802E-05,0.001027214,-6.9704E-05,none
0.000803424,6.97035E-05,0.000480587,0,0.000719051,-0.000308163,none
0.000733721,-6.97035E-05,0.00049893,1.8343E-05,0.000719051,0,none
0.000719046,-1.46744E-05,0.000509936,1.10059E-05,0.00077408,5.50295E-05,none
0.00065668,-6.23663E-05,0.000509936,0,0.000719051,-5.50295E-05,none
0.00065668,0,0.000509936,0,0.000719051,0,none
0.00065668,0,0.000509936,0,0.000719051,0,none
0.00065668,0,0.000513605,3.66876E-06,0.000719051,0,none
0.00065668,0,0.000509936,-3.66876E-06,0.000719051,0,none
0.00065668,0,0.000509936,0,0.000719051,0,none
0.00065668,0,0.000509936,0,0.000656684,-6.23668E-05,none
0.000572302,-8.43779E-05,0.000513605,3.66876E-06,0.000719051,6.23668E-05,none
0.000509936,-6.23663E-05,0.000509937,-3.66837E-06,0.000719051,0,none
0.000572302,6.23663E-05,0.000513605,3.66837E-06,0.000675027,-4.40231E-05,none
0.000627331,5.50291E-05,0.000513605,0,0.000601655,-7.33721E-05,none
0.000627331,0,0.000513605,0,0.000568638,-3.30177E-05,none
0.000528279,-9.90523E-05,0.000513605,0,0.000454911,-0.000113727,none
0.000528279,0,0.000509936,-3.66876E-06,0.000480591,2.56805E-05,none
0.000572302,4.40232E-05,0.000509936,0,0.000480591,0,none
0.00065668,8.43779E-05,0.000509936,0,0.000363196,-0.000117396,none
0.000719046,6.23663E-05,0.000509936,0,0.000363196,0,none
0.000719046,0,0.000509936,0,0.000366864,3.66864E-06,none
0.000803424,8.43779E-05,0.00049893,-1.10059E-05,0.000363196,-3.66864E-06,none
0.000733721,-6.97035E-05,0.00049893,0,0.00035219,-1.10059E-05,none
0.000803424,6.97035E-05,0.000509936,1.10059E-05,0.00035219,0,none
0.000803424,0,0.00049893,-1.10059E-05,0.00035219,0,none
0.000865791,6.23663E-05,0.000509936,1.10059E-05,0.000333846,-1.83432E-05,none
0.000880465,1.46744E-05,0.00049893,-1.10059E-05,0.000333846,0,none
0.000880465,0,0.000509936,1.10059E-05,0.000308166,-2.56805E-05,none
0.000880465,0,0.000513605,3.66876E-06,0.000333846,2.56805E-05,none
0.000803424,-7.70407E-05,0.000352182,-0.000161423,0.000333846,0,none
0.000803424,0,0.000363188,1.10057E-05,0.000308166,-2.56805E-05,none
0.000803424,0,0.000363188,0,0.000308166,0,none
0.000803424,0,0.000352182,-1.10057E-05,0.000308166,0,none
0.000803424,0,0.000352182,0,0.000308166,0,none
0.000803424,0,0.000363188,1.10057E-05,0.000333846,2.56805E-05,none
0.000865791,6.23663E-05,0.000352182,-1.10057E-05,0.000333846,0,none
0.000865791,0,0.000333839,-1.83428E-05,0.000333846,0,none
0.000803424,-6.23663E-05,0.00030816,-2.568E-05,0.000333846,0,none
0.000803424,0,0.00030816,0,0.000308166,-2.56805E-05,none
0.000803424,0,0.000333839,2.568E-05,0.000308166,0,none
0.000719046,-8.43779E-05,0.000352182,1.83428E-05,0.000275148,-3.30178E-05,none
0.000719046,0,0.000333839,-1.83428E-05,0.000381538,0.00010639,none
0.000774075,5.50291E-05,0.000352182,1.83428E-05,0.000381538,0,none
0.000715378,-5.86977E-05,0.000352182,0,0.000381538,0,none
0.000821767,0.00010639,0.000333839,-1.83428E-05,0.000421893,4.0355E-05,none
0.000715378,-0.00010639,0.000333839,0,0.000421893,0,none
0.000675023,-4.03546E-05,0.00030816,-2.568E-05,0.000528283,0.00010639,none
0.000715378,4.03546E-05,0.00030816,0,0.000528283,0,none
0.000715378,0,0.000421885,0.000113726,0.000572306,4.4023E-05,none
0.000715378,0,0.000454902,3.30171E-05,0.000627335,5.50295E-05,none
0.000748395,3.30174E-05,0.000528273,7.33713E-05,0.000950173,0.000322838,none
0.000774075,2.56802E-05,0.000528273,0,0.000950173,0,none
0.000748395,-2.56802E-05,0.000627325,9.90513E-05,0.000950173,0,none
0.000627331,-0.000121064,0.000627325,0,0.000880469,-6.9704E-05,none
0.000601651,-2.56802E-05,0.000656673,2.93485E-05,0.000803427,-7.70413E-05,none
0.000568634,-3.30174E-05,0.000656673,0,0.000803427,0,none
0.000568634,0,0.000733713,7.70399E-05,0.000719049,-8.43786E-05,none
0.000601651,3.30174E-05,0.000733713,0,0.000719049,0,none
0.000601651,0,0.000656673,-7.70399E-05,0.000774078,5.50292E-05,none
0.00065668,5.50291E-05,0.000656673,0,0.000774078,0,none
0.000660349,3.6686E-06,0.000572296,-8.4377E-05,0.000774078,0,none
0.001507799,0.00084745,0.000656673,8.4377E-05,0.007836154,0.007062076,none
0.123837575,0.084381691,0.05988635,0.009189864,0.077935943,0.016538091,tap
0.29690422,0.173066645,0.072697132,0.012810782,0.233070505,0.155134562,tap
0.469156464,0.172252244,0.151278782,0.07858165,0.56720743,0.334136925,tap
0.490948004,0.02179154,0.149987436,-0.001291345,0.577068635,0.009861205,tap
0.495394358,0.004446354,0.150941268,0.000953832,0.577894066,0.000825431,tap
0.495394358,-6.82787E-15,0.15028092,-0.000660348,0.579269789,0.001375723,tap
0.495596132,0.000201773,0.150335945,5.50249E-05,0.579141383,-0.000128405,tap
0.495541103,-5.50291E-05,0.149719618,-0.000616327,0.582410104,0.003268721,tap
0.495541103,-2.27596E-15,0.149161987,-0.00055763,0.582046912,-0.000363192,tap
0.495478736,-6.23663E-05,0.148105428,-0.00105656,0.581753423,-0.000293489,tap
0.495409033,-6.97035E-05,0.147665192,-0.000440236,0.581342538,-0.000410884,tap
0.495350334,-5.86984E-05,0.14666733,-0.000997862,0.580814259,-0.000528279,tap
0.495174241,-0.000176094,0.145643788,-0.001023542,0.581089404,0.000275145,tap
0.494422176,-0.000752064,0.142705241,-0.002938547,0.580447397,-0.000642007,tap
0.493882892,-0.000539285,0.140181241,-0.002524,0.580267639,-0.000179758,tap
0.491340545,-0.002542347,0.136120103,-0.004061138,0.565464802,-0.014802837,tap
0.48051448,-0.010826065,0.126655085,-0.009465018,0.547488602,-0.017976199,tap
0.474996885,-0.005517595,0.117923792,-0.008731293,0.541266645,-0.006221957,tap
0.46216776,-0.012829126,0.116702145,-0.001221647,0.531724574,-0.009542071,tap
0.456591477,-0.005576283,0.114090089,-0.002612056,0.531214634,-0.000509941,tap
0.372231804,-0.084359673,0.108190959,-0.00589913,0.511536225,-0.019678409,tap
0.193321054,-0.17891075,0.096304656,-0.011886303,0.356530026,-0.155006199,tap
0.027041316,-0.166279739,0.009024757,-0.087279899,0.012014677,-0.344515349,tap
0.007175792,-0.019865524,0.008452455,-0.000572302,0.007700397,-0.00431428,tap
0.002124119,-0.005051673,0.003976767,-0.004475687,0.007777438,7.70408E-05,tap
0.063452263,0.015921762,0.007938881,0.000121063,0.045853969,0.006896971,tap
0.095897432,0.032445169,0.050403058,0.042464176,0.245543634,0.199689665,tap
0.386583302,0.290685871,0.227585899,0.177182841,1.076791679,0.831248044,tap
0.432349192,0.04576589,0.230018196,0.002432297,1.274929656,0.198137977,tap
0.435405142,0.00305595,0.234262776,0.00424458,1.286870986,0.01194133,tap
0.436927614,0.001522472,0.233980292,-0.000282484,1.287135126,0.00026414,tap
0.43775305,0.000825437,0.233470356,-0.000509936,1.289218892,0.002083767,tap
0.438512452,0.000759402,0.232278058,-0.001192298,1.290631307,0.001412415,tap
0.43883529,0.000322838,0.230164939,-0.002113119,1.291643846,0.001012539,tap
0.43883529,-3.06461E-10,0.228569095,-0.001595844,1.291390714,-0.000253131,tap
0.439880842,0.001045553,0.22778768,-0.000781415,1.29177592,0.000385206,tap
0.440878703,0.000997861,0.226643075,-0.001144605,1.29200704,0.00023112,tap
0.441040122,0.000161419,0.22465102,-0.001992055,1.291291663,-0.000715377,tap
0.440878703,-0.000161419,0.223433042,-0.001217977,1.291291663,-1.82077E-14,tap
0.440981424,0.000102721,0.222185717,-0.001247326,1.291291663,1.82077E-14,tap
0.440948407,-3.30173E-05,0.220479814,-0.001705903,1.291291663,0,tap
0.438457421,-0.002490986,0.220909042,0.000429228,1.291126575,-0.000165087,tap
0.411452788,-0.027004634,0.217093679,-0.003815362,1.281881654,-0.009244921,tap
0.410502617,-0.00095017,0.218135564,0.001041885,1.268146395,-0.01373526,tap
0.395692444,-0.014810173,0.204631402,-0.013504163,1.25150554,-0.016640854,tap
0.381164754,-0.01452769,0.202576985,-0.002054416,1.247180262,-0.004325278,tap
0.347637346,-0.033527408,0.178866743,-0.023710243,1.014131935,-0.233048327,tap
0.041216813,-0.306420533,0.014879881,-0.163986862,0.206674826,-0.807457109,tap
0.008525842,-0.032690971,0.011926642,-0.002953239,0.01826599,-0.188408836,tap
0.00188933,-0.006636511,0.005224093,-0.00670255,0.007553646,-0.010712344,tap
0.041147113,0.008291058,0.027074316,0.000297155,0.04802573,0.01787344,tap
0.037845373,-0.00330174,0.035600163,0.008525848,0.056125994,0.008100264,tap
0.484472865,0.446627492,0.772770466,0.737170303,0.980615452,0.924489459,tap
0.508014333,0.023541469,0.783156298,0.010385832,1.368978165,0.388362713,tap
1.250683912,0.742669579,1.210846516,0.427690218,1.520341296,0.151363131,tap
1.283613355,0.032929443,1.219827269,0.008980752,1.720647319,0.200306023,tap
1.312404599,0.028791244,1.245184698,0.025357429,1.725772351,0.005125032,tap
1.312668738,0.000264139,1.244755471,-0.000429227,1.725772351,0,tap
1.331983964,0.019315226,1.251036133,0.006280662,1.725460521,-0.00031183,tap
1.331983964,0,1.251652459,0.000616326,1.730614931,0.00515441,tap
1.335285705,0.003301741,1.254165451,0.002512992,1.736495724,0.005880792,tap
1.337468527,0.002182822,1.254972543,0.000807093,1.738025531,0.001529807,tap
1.337351132,-0.000117395,1.254792782,-0.000179762,1.737640331,-0.0003852,tap
1.337061312,-0.00028982,1.254458939,-0.000333843,1.737640331,2.73115E-14,tap
1.3369109,-0.000150412,1.254458939,2.22045E-15,1.737394536,-0.000245795,tap
1.336441318,-0.000469581,1.254293851,-0.000165088,1.736613126,-0.000781409,tap
1.324455968,-0.011985351,1.25250357,-0.001790281,1.711905059,-0.024708068,tap
1.325611579,0.001155611,1.224504759,-0.02799881,1.698874159,-0.013030899,tap
1.314899242,-0.010712337,1.223349152,-0.001155608,1.700954257,0.002080097,tap
1.313714288,-0.001184954,1.221863366,-0.001485786,1.704622876,0.003668619,tap
1.303955787,-0.009758501,1.221793662,-6.9704E-05,1.693939898,-0.010682977,tap
1.304425368,0.000469581,1.217314289,-0.004479373,1.688363625,-0.005576274,tap
0.782793178,-0.52163219,0.438090705,-0.779223584,0.703345741,-0.985017883,tap
0.719399606,-0.063393572,0.403620453,-0.034470252,0.377206338,-0.326139403,tap
0.089437021,-0.629962585,0.042277041,-0.361343412,0.188214272,-0.188992066,tap
0.279313208,0.012810783,0.203163956,0.025181333,0.36106085,0.032588252,tap
0.34183731,0.062524101,0.215919716,0.012755761,0.36120759,0.00014674,tap
0.398719085,0.056881775,0.32021095,0.104291234,1.404765386,1.043557796,tap
0.39437178,-0.004347304,0.456507045,0.136296095,4.478678198,3.073912812,tap
0.584523164,0.190151384,0.475070225,0.018563179,4.48366749,0.004989292,tap
0.665555402,0.081032238,0.477887725,0.0028175,4.536910051,0.053242561,tap
0.665555402,4.55191E-15,0.476900867,-0.000986858,4.549940961,0.01303091,tap
0.666879766,0.001324364,0.473760531,-0.003140336,4.549823571,-0.00011739,tap
0.65990941,-0.006970356,0.469710382,-0.004050149,4.551701899,0.001878328,tap
0.650587479,-0.009321932,0.464020366,-0.005690017,4.565404152,0.013702252,tap
0.64199193,-0.008595548,0.458737564,-0.005282801,4.568151953,0.002747801,tap
0.628961039,-0.013030892,0.452189092,-0.006548472,4.572477246,0.004325293,tap
0.61915485,-0.009806189,0.446025823,-0.006163269,4.577319837,0.004842591,tap
0.608295773,-0.010859077,0.439191198,-0.006834625,4.579759468,0.00243963,tap
0.541116198,-0.067179576,0.39936109,-0.039830109,4.33029404,-0.249465428,tap
0.467146022,-0.073970175,0.338612583,-0.060748507,4.295662381,-0.03463166,tap
0.467509216,0.000363193,0.338608915,-3.66849E-06,4.298435861,0.002773481,tap
0.454214183,-0.013295033,0.338608915,0,4.298201066,-0.000234795,tap
0.436564507,-0.017649676,0.330068393,-0.008540521,4.292257915,-0.005943151,tap
0.416842068,-0.019722439,0.314854676,-0.015213717,4.272535488,-0.019722427,tap
0.412146245,-0.004695822,0.296056729,-0.018797947,4.251107168,-0.021428319,tap
0.359153187,-0.052993059,0.284313513,-0.011743216,4.2556269,0.004519731,tap
0.301159815,-0.057993372,0.168356117,-0.115957396,3.13981234,-1.11581456,tap
0.30236679,0.001206975,0.03852042,-0.129835697,0.064949075,-3.074863265,tap
0.097526302,-0.204840488,0.012106408,-0.026414012,0.036818188,-0.028130886,tap
0.020265393,-0.077260909,0.008346076,-0.003760332,0.017330542,-0.019487646,tap
0.024106433,0.006629174,0.102882479,0.033578776,0.093956782,0.005983488,tap
0.246398461,0.222292028,0.155020749,0.05213827,0.116573801,0.02261702,tap
0.310496391,0.06409793,0.303390264,0.148369516,0.997509593,0.880935791,tap
0.544403269,0.233906878,0.350924447,0.047534182,1.121948986,0.124439393,tap
